"token","freq","which"
"a dm",2,2
"a dog",2,2
"a dream",2,2
"a drug",4,2
"a drummer",2,2
"a failure",2,2
"a family",2,2
"a fan",4,2
"a fantastic",3,2
"a fascinating",2,2
"a favor",2,2
"a few",11,2
"a fire",2,2
"a follow",3,2
"a free",6,2
"a fresh",3,2
"a friend",4,2
"a fuck",3,2
"a fucking",4,2
"a fun",4,2
"a funny",2,2
"a game",2,2
"a giant",3,2
"a gift",5,2
"a girl",6,2
"a good",36,2
"a great",48,2
"a guy",4,2
"a hand",2,2
"a happy",8,2
"a hard",3,2
"a hat",2,2
"a hell",2,2
"a hour",2,2
"a hr",2,2
"a hug",2,2
"a huge",5,2
"a i",2,2
"a job",4,2
"a kind",2,2
"a late",3,2
"a librarian",3,2
"a life",2,2
"a lil",2,2
"a list",3,2
"a little",29,2
"a long",13,2
"a look",3,2
"a loss",2,2
"a lot",17,2
"a man",7,2
"a meeting",2,2
"a message",4,2
"a mi",2,2
"a minute",2,2
"a miracle",2,2
"a moment",2,2
"a monster",2,2
"a month",3,2
"a movie",4,2
"a music",2,2
"a must",3,2
"a national",2,2
"a natural",2,2
"a nerd",2,2
"a new",22,2
"a news",2,2
"a nice",9,2
"a nigga",2,2
"a night",2,2
"a oz",2,2
"a paper",2,2
"a part",4,2
"a party",2,2
"a perfect",3,2
"a person",3,2
"a personal",2,2
"a photo",2,2
"a pic",3,2
"a picture",3,2
"a piece",2,2
"a place",3,2
"a potential",2,2
"a pretty",3,2
"a problem",4,2
"a project",2,2
"a prop",2,2
"a public",2,2
"a question",4,2
"a real",3,2
"a really",4,2
"a reason",4,2
"a recent",2,2
"a regular",2,2
"a restaurant",2,2
"a right",2,2
"a row",4,2
"a run",3,2
"a script",2,2
"a sec",2,2
"a secret",2,2
"a sense",2,2
"a series",2,2
"a severe",2,2
"a shit",2,2
"a shot",2,2
"a show",7,2
"a similar",2,2
"a simple",2,2
"a skinny",2,2
"a smash",2,2
"a smile",2,2
"a so",2,2
"a social",3,2
"a stranger",3,2
"a stream",3,2
"a super",3,2
"a surprise",3,2
"a sweet",3,2
"a teacher",2,2
"a teenager",2,2
"a time",5,2
"a ton",4,2
"a tough",2,2
"a tweet",2,2
"a twitter",2,2
"a unicorn",2,2
"a vegan",2,2
"a very",5,2
"a vid",2,2
"a video",2,2
"a way",6,2
"a week",8,2
"a while",13,2
"a white",3,2
"a whole",2,2
"a woman",3,2
"a wonderful",6,2
"a word",3,2
"a writer",2,2
"a year",5,2
"able to",10,2
"about a",3,2
"about all",4,2
"about anything",2,2
"about as",2,2
"about him",2,2
"about his",3,2
"about how",2,2
"about in",2,2
"about it",15,2
"about me",2,2
"about my",5,2
"about our",5,2
"about some",3,2
"about that",4,2
"about the",23,2
"about this",5,2
"about to",9,2
"about what",5,2
"about you",5,2
"about your",3,2
"access to",3,2
"according to",3,2
"account and",2,2
"accountable for",2,2
"actually just",2,2
"adjust the",2,2
"admit it",2,2
"admitted to",2,2
"adopt a",2,2
"after a",4,2
"after one",2,2
"after s",2,2
"after that",3,2
"after the",2,2
"again im",2,2
"again soon",2,2
"again this",2,2
"again tomorrow",2,2
"against the",4,2
"agree with",3,2
"ah i",3,2
"aint bad",2,2
"aka the",2,2
"aliens vs",2,2
"all about",3,2
"all day",8,2
"all for",2,2
"all good",4,2
"all his",2,2
"all hope",2,2
"all i",10,2
"all is",3,2
"all its",2,2
"all my",8,2
"all night",4,2
"all of",21,2
"all our",2,2
"all out",2,2
"all over",9,2
"all set",2,2
"all sorts",2,2
"all that",2,2
"all the",35,2
"all these",4,2
"all this",8,2
"all those",2,2
"all time",5,2
"all unions",2,2
"all week",2,2
"all weekend",2,2
"all you",5,2
"all your",3,2
"allowed to",2,2
"along with",3,2
"alot of",4,2
"aloud to",2,2
"already been",2,2
"already have",2,2
"also be",2,2
"also like",2,2
"always be",4,2
"always got",2,2
"always have",2,2
"always remember",2,2
"always smile",2,2
"always the",2,2
"am a",5,2
"am getting",2,2
"am glad",2,2
"am i",6,2
"am in",2,2
"am not",3,2
"am so",4,2
"am the",2,2
"am to",2,2
"am today",2,2
"am too",2,2
"amazing i",3,2
"amazing new",2,2
"amazing stuff",2,2
"america is",2,2
"amount of",3,2
"an amazing",6,2
"an awesome",6,2
"an entire",4,2
"an hour",2,2
"an idea",2,2
"an important",2,2
"an intense",3,2
"an ipad",2,2
"an online",2,2
"and a",20,2
"and all",4,2
"and also",3,2
"and an",2,2
"and and",2,2
"and are",2,2
"and as",2,2
"and ask",2,2
"and be",2,2
"and become",2,2
"and both",2,2
"and bring",3,2
"and care",2,2
"and changed",2,2
"and check",2,2
"and come",3,2
"and dan",2,2
"and do",2,2
"and dont",3,2
"and easy",2,2
"and end",2,2
"and enjoy",4,2
"and everything",2,2
"and exercise",2,2
"and follow",4,2
"and for",5,2
"and get",8,2
"and go",3,2
"and going",2,2
"and good",4,2
"and got",3,2
"and grace",2,2
"and have",2,2
"and he",6,2
"and helping",4,2
"and her",4,2
"and his",2,2
"and hope",2,2
"and how",3,2
"and i",43,2
"and if",5,2
"and ill",7,2
"and im",4,2
"and in",4,2
"and is",2,2
"and it",16,2
"and its",11,2
"and just",2,2
"and leave",2,2
"and lets",2,2
"and love",2,2
"and made",2,2
"and make",2,2
"and me",2,2
"and meet",3,2
"and more",5,2
"and music",2,2
"and my",5,2
"and need",2,2
"and no",3,2
"and not",4,2
"and now",7,2
"and of",2,2
"and on",5,2
"and one",3,2
"and only",2,2
"and out",2,2
"and physically",2,2
"and play",4,2
"and reading",2,2
"and say",2,2
"and see",7,2
"and seeing",2,2
"and she",4,2
"and shes",2,2
"and show",2,2
"and so",7,2
"and some",4,2
"and somebody",2,2
"and such",2,2
"and support",2,2
"and take",4,2
"and tell",3,2
"and th",3,2
"and thank",5,2
"and thats",4,2
"and the",26,2
"and their",2,2
"and then",10,2
"and they",9,2
"and to",2,2
"and tomorrow",2,2
"and use",2,2
"and was",2,2
"and watching",3,2
"and we",8,2
"and web",2,2
"and well",3,2
"and were",2,2
"and what",3,2
"and when",3,2
"and why",2,2
"and will",4,2
"and won",4,2
"and work",3,2
"and yes",3,2
"and yet",2,2
"and you",11,2
"and your",11,2
"and youre",2,2
"another great",2,2
"any chance",3,2
"any good",2,2
"any of",3,2
"any other",4,2
"any recommendations",2,2
"any sense",2,2
"anybody know",2,2
"anyone else",3,2
"anyone have",2,2
"anyone out",2,2
"anyone want",2,2
"anyone who",2,2
"anything and",3,2
"anything else",4,2
"anything for",3,2
"anything with",2,2
"anything you",2,2
"anyways i",2,2
"app for",2,2
"application done",2,2
"appreciate it",3,2
"appreciate that",2,2
"appreciate your",3,2
"april th",2,2
"are a",9,2
"are about",2,2
"are all",5,2
"are best",3,2
"are but",2,2
"are coming",2,2
"are crazy",2,2
"are doing",3,2
"are for",2,2
"are going",9,2
"are gonna",2,2
"are having",3,2
"are in",6,2
"are just",3,2
"are lame",3,2
"are like",3,2
"are looking",5,2
"are no",3,2
"are not",10,2
"are now",3,2
"are on",5,2
"are really",3,2
"are simply",2,2
"are so",6,2
"are starting",2,2
"are still",2,2
"are supposed",2,2
"are taking",2,2
"are the",11,2
"are there",3,2
"are they",2,2
"are too",2,2
"are u",7,2
"are very",5,2
"are we",2,2
"are what",3,2
"are when",2,2
"are where",2,2
"are with",2,2
"are you",56,2
"are your",5,2
"around and",2,2
"around here",2,2
"around the",6,2
"around to",3,2
"art lets",2,2
"art of",3,2
"as a",23,2
"as fuck",2,2
"as good",3,2
"as he",3,2
"as i",9,2
"as long",6,2
"as many",2,2
"as me",2,2
"as much",4,2
"as the",5,2
"as they",3,2
"as well",17,2
"as you",3,2
"as your",2,2
"ask for",4,2
"ask if",2,2
"ask me",3,2
"ask to",2,2
"ask u",2,2
"asked if",2,2
"asked me",3,2
"aspects of",2,2
"at a",14,2
"at all",11,2
"at am",6,2
"at city",2,2
"at eight",2,2
"at first",2,2
"at home",4,2
"at it",2,2
"at least",28,2
"at like",4,2
"at me",6,2
"at midnight",3,2
"at my",7,2
"at one",2,2
"at or",3,2
"at our",4,2
"at pm",17,2
"at the",66,2
"at this",3,2
"at today",3,2
"at work",10,2
"at you",6,2
"at your",6,2
"ate ice",2,2
"attending the",3,2
"august is",3,2
"author of",2,2
"available for",2,2
"available on",2,2
"aware of",3,2
"away for",2,2
"away from",8,2
"away with",2,2
"awesome thank",2,2
"awesome you",2,2
"awkward moment",4,2
"b a",2,2
"back and",5,2
"back at",5,2
"back for",2,2
"back from",7,2
"back home",4,2
"back i",2,2
"back if",2,2
"back in",10,2
"back on",9,2
"back out",2,2
"back to",25,2
"back with",2,2
"bad at",3,2
"bad i",2,2
"bathe in",2,2
"bay is",2,2
"bc im",2,2
"bc its",2,2
"bc of",2,2
"bday to",2,2
"be a",40,2
"be able",5,2
"be alive",2,2
"be all",2,2
"be allowed",2,2
"be amazing",2,2
"be as",2,2
"be at",2,2
"be attending",2,2
"be awesome",2,2
"be back",5,2
"be better",3,2
"be cool",2,2
"be done",3,2
"be fine",3,2
"be friends",2,2
"be getting",2,2
"be going",2,2
"be good",3,2
"be graduating",2,2
"be great",2,2
"be happy",4,2
"be having",2,2
"be here",5,2
"be if",3,2
"be in",10,2
"be missed",3,2
"be more",3,2
"be my",7,2
"be no",2,2
"be of",2,2
"be on",8,2
"be our",2,2
"be out",3,2
"be outside",2,2
"be part",4,2
"be put",2,2
"be showing",2,2
"be so",5,2
"be some",3,2
"be starting",2,2
"be stupid",2,2
"be sure",3,2
"be surprised",2,2
"be telling",2,2
"be thankful",2,2
"be the",15,2
"be there",9,2
"be this",2,2
"be tired",2,2
"be tough",2,2
"be very",2,2
"be watching",2,2
"be your",6,2
"be yourself",2,2
"beat it",3,2
"beat the",2,2
"beautiful day",4,2
"beautiful pic",2,2
"because every",2,2
"because he",2,2
"because i",10,2
"because it",3,2
"because of",5,2
"because she",3,2
"because they",3,2
"because you",4,2
"because youre",2,2
"become a",3,2
"become more",2,2
"been a",9,2
"been an",3,2
"been driving",2,2
"been good",2,2
"been home",2,2
"been in",6,2
"been listening",3,2
"been on",3,2
"been one",2,2
"been such",2,2
"been the",3,2
"been this",3,2
"been to",5,2
"been using",2,2
"been wanting",2,2
"before i",3,2
"before we",2,2
"being a",6,2
"being able",3,2
"being at",3,2
"being called",2,2
"being in",6,2
"being said",2,2
"being so",3,2
"being the",2,2
"believe in",2,2
"believe that",2,2
"best and",2,2
"best friend",5,2
"best in",2,2
"best of",5,2
"best season",2,2
"best to",2,2
"best weekend",2,2
"better be",2,2
"better off",2,2
"better place",2,2
"better than",9,2
"better to",2,2
"better watch",2,2
"better when",2,2
"between a",2,2
"between worlds",2,2
"big ass",2,2
"big day",2,2
"big fan",3,2
"big man",2,2
"birthday to",5,2
"bit of",2,2
"bitch is",2,2
"black mamba",2,2
"blah blah",2,2
"blame it",2,2
"blessed to",2,2
"blue screen",2,2
"book is",2,2
"born in",2,2
"both of",3,2
"both your",2,2
"bottom of",2,2
"bought a",2,2
"bout to",4,2
"boy is",2,2
"boys are",3,2
"brain on",2,2
"break up",2,2
"bred s",2,2
"bring a",3,2
"bring it",3,2
"bring me",2,2
"bring on",2,2
"bring us",2,2
"bring your",2,2
"brings me",2,2
"bro follow",2,2
"brought me",2,2
"bruno mars",2,2
"build a",2,2
"built in",2,2
"bunch of",3,2
"business partners",2,2
"busy with",2,2
"but a",3,2
"but do",2,2
"but dont",3,2
"but for",2,2
"but he",4,2
"but hey",2,2
"but i",45,2
"but ill",3,2
"but im",12,2
"but in",2,2
"but it",6,2
"but its",7,2
"but my",2,2
"but not",3,2
"but now",5,2
"but she",3,2
"but since",2,2
"but some",2,2
"but thats",4,2
"but the",7,2
"but then",2,2
"but they",6,2
"but this",2,2
"but to",5,2
"but wanted",2,2
"but we",5,2
"but what",4,2
"but who",2,2
"but with",2,2
"but would",2,2
"but you",7,2
"but your",3,2
"by a",7,2
"by and",2,2
"by another",2,2
"by now",2,2
"by the",11,2
"by what",2,2
"bye bye",2,2
"c the",2,2
"c u",3,2
"call for",2,2
"call her",2,2
"call it",3,2
"call me",7,2
"call or",2,2
"call them",2,2
"call today",2,2
"call u",2,2
"call us",2,2
"call with",2,2
"called out",2,2
"called the",2,2
"came out",6,2
"came up",3,2
"campus bulletin",2,2
"can actually",2,2
"can always",4,2
"can be",18,2
"can change",2,2
"can come",2,2
"can do",12,2
"can drive",2,2
"can feel",2,2
"can follow",3,2
"can fuck",2,2
"can get",8,2
"can go",2,2
"can have",3,2
"can help",4,2
"can i",20,2
"can make",3,2
"can meet",2,2
"can name",2,2
"can never",3,2
"can only",3,2
"can play",2,2
"can raise",2,2
"can see",5,2
"can share",2,2
"can shoot",2,2
"can stay",2,2
"can still",2,2
"can take",2,2
"can tell",2,2
"can u",2,2
"can use",2,2
"can we",4,2
"can you",8,2
"cannot be",2,2
"cant be",2,2
"cant believe",2,2
"cant change",2,2
"cant come",2,2
"cant do",6,2
"cant find",3,2
"cant get",3,2
"cant handle",2,2
"cant have",2,2
"cant help",2,2
"cant let",4,2
"cant remember",2,2
"cant sleep",3,2
"cant stand",2,2
"cant tell",3,2
"cant wait",37,2
"cant win",2,2
"cant you",2,2
"card and",2,2
"card to",2,2
"care about",2,2
"care for",2,2
"care of",2,2
"cares about",2,2
"catch up",6,2
"cause i",5,2
"cause im",2,2
"cause were",2,2
"certainly good",2,2
"chance to",4,2
"change it",2,2
"change the",3,2
"change your",2,2
"changed my",2,2
"changed the",2,2
"chat with",2,2
"check it",7,2
"check out",26,2
"check the",2,2
"check us",2,2
"check your",4,2
"checking in",2,2
"checking on",2,2
"cheering for",2,2
"chicago on",2,2
"chicken and",2,2
"christmas to",2,2
"cinco de",2,2
"city are",2,2
"city hall",2,2
"city in",2,2
"city today",2,2
"class is",3,2
"clean my",2,2
"clean the",3,2
"close to",4,2
"closed today",3,2
"closer to",4,2
"coffee at",2,2
"coffee is",2,2
"coffee shop",2,2
"cold day",2,2
"college station",2,2
"come back",3,2
"come by",2,2
"come from",3,2
"come get",2,2
"come hang",2,2
"come here",2,2
"come home",2,2
"come i",2,2
"come in",6,2
"come on",10,2
"come out",11,2
"come over",5,2
"come see",2,2
"come to",13,2
"come true",7,2
"come up",2,2
"comes from",2,2
"comes with",3,2
"coming back",3,2
"coming down",2,2
"coming home",2,2
"coming in",2,2
"coming out",4,2
"coming soon",6,2
"coming to",3,2
"coming up",6,2
"commit to",3,2
"committee application",2,2
"community and",2,2
"community service",2,2
"company is",2,2
"company that",2,2
"conference great",2,2
"congrats on",4,2
"congrats to",6,2
"congratulations and",2,2
"congressmen are",2,2
"contact me",3,2
"continue to",3,2
"contradict myself",2,2
"cool and",3,2
"cool dude",2,2
"cool i",3,2
"cool story",2,2
"cosmo for",2,2
"cotton candy",2,2
"could be",8,2
"could do",3,2
"could get",2,2
"could have",5,2
"could use",2,2
"could you",3,2
"couldnt be",3,2
"countdown is",2,2
"couple of",5,2
"cracking up",2,2
"crap its",2,2
"crazy good",2,2
"crazy i",2,2
"cream and",2,2
"create more",2,2
"created an",2,2
"cry me",2,2
"cup of",2,2
"customer service",7,2
"cuz i",2,2
"cuz of",2,2
"dance in",2,2
"dance mom",2,2
"data on",3,2
"daughter is",2,2
"david booth",2,2
"day and",2,2
"day as",2,2
"day at",4,2
"day down",2,2
"day i",5,2
"day in",9,2
"day is",5,2
"day it",3,2
"day ive",2,2
"day just",2,2
"day my",2,2
"day of",7,2
"day oh",2,2
"day to",9,2
"day today",2,2
"day was",2,2
"day weekend",2,2
"day with",2,2
"days more",2,2
"days of",2,2
"days off",2,2
"days when",2,2
"de mayo",2,2
"deal of",2,2
"deal with",2,2
"dealing with",3,2
"deals on",3,2
"dean of",2,2
"decide to",3,2
"decided that",2,2
"decided to",2,2
"defense is",2,2
"degree in",2,2
"delicious dinner",2,2
"depending on",3,2
"depends on",2,2
"deserve me",2,2
"design it",2,2
"designs and",2,2
"details on",3,2
"dick dick",5,2
"did i",7,2
"did in",2,2
"did it",4,2
"did not",6,2
"did the",3,2
"did they",2,2
"did too",2,2
"did u",7,2
"did you",17,2
"didnt even",5,2
"didnt get",6,2
"didnt have",4,2
"didnt know",6,2
"die in",2,2
"died i",2,2
"diet and",2,2
"difference between",5,2
"difference in",2,2
"different people",2,2
"different than",2,2
"digital media",2,2
"dinner is",3,2
"direct message",2,2
"dj denco",2,2
"dm for",2,2
"dm me",6,2
"do a",5,2
"do an",2,2
"do anything",6,2
"do better",2,2
"do chores",2,2
"do for",2,2
"do have",4,2
"do i",6,2
"do is",4,2
"do it",13,2
"do list",2,2
"do miss",2,2
"do my",3,2
"do not",7,2
"do people",5,2
"do so",4,2
"do some",3,2
"do something",6,2
"do that",8,2
"do the",6,2
"do their",2,2
"do they",3,2
"do this",6,2
"do to",3,2
"do u",7,2
"do we",8,2
"do what",3,2
"do with",6,2
"do you",48,2
"do youll",2,2
"doctor who",2,2
"does anyone",2,2
"does it",4,2
"does not",6,2
"does that",3,2
"does the",5,2
"doesnt matter",4,2
"doesnt mean",3,2
"doesnt want",3,2
"doing a",2,2
"doing abs",2,2
"doing good",4,2
"doing right",2,2
"doing this",2,2
"doing what",2,2
"done and",3,2
"done in",3,2
"done it",3,2
"done with",8,2
"done yet",2,2
"dont already",2,2
"dont ask",2,2
"dont be",4,2
"dont care",6,2
"dont even",4,2
"dont expect",2,2
"dont feel",3,2
"dont follow",2,2
"dont forget",6,2
"dont get",4,2
"dont give",3,2
"dont have",17,2
"dont know",17,2
"dont let",4,2
"dont like",7,2
"dont lose",2,2
"dont make",2,2
"dont miss",7,2
"dont really",2,2
"dont stress",2,2
"dont think",6,2
"dont understand",3,2
"dont wanna",4,2
"dont want",6,2
"dont watch",2,2
"dont worry",3,2
"dont you",4,2
"doors open",3,2
"down and",2,2
"down for",5,2
"down just",2,2
"down one",2,2
"down the",6,2
"down to",4,2
"dragon tattoo",2,2
"draw again",2,2
"drawing for",2,2
"dream about",2,2
"dream come",2,2
"drop in",3,2
"dude i",2,2
"dude is",3,2
"due to",7,2
"during our",2,2
"during the",2,2
"during this",2,2
"each day",4,2
"early and",2,2
"early to",2,2
"easier to",3,2
"easy to",2,2
"eat a",2,2
"eat at",2,2
"eat the",3,2
"eating green",2,2
"edit it",2,2
"education is",2,2
"eight nich",2,2
"else is",3,2
"elvis presley",2,2
"email address",2,2
"email me",7,2
"email with",2,2
"end a",3,2
"end of",11,2
"end the",3,2
"end up",9,2
"ended up",2,2
"enjoy it",2,2
"enjoy life",2,2
"enjoy people",2,2
"enjoy the",8,2
"enjoy your",4,2
"enjoying the",2,2
"enough at",2,2
"enough not",2,2
"enough to",7,2
"enter a",2,2
"entirely not",2,2
"envy protege",2,2
"episode of",2,2
"especially after",2,2
"especially when",2,2
"even a",2,2
"even get",2,2
"even if",5,2
"even know",5,2
"even when",2,2
"ever come",2,2
"ever do",2,2
"ever gets",2,2
"ever i",2,2
"ever lose",2,2
"ever meet",2,2
"every day",3,2
"every morning",2,2
"every other",4,2
"every time",5,2
"every week",2,2
"everybody up",2,2
"everyone else",2,2
"everyone in",2,2
"everyone is",4,2
"everyone who",4,2
"everything from",2,2
"everything has",2,2
"everything seems",2,2
"everything so",2,2
"everything you",3,2
"excited about",2,2
"excited for",4,2
"excited to",11,2
"experience to",2,2
"experts in",2,2
"explain things",2,2
"f fair",2,2
"facebook page",4,2
"facebook to",2,2
"fact i",2,2
"fact that",2,2
"fails to",2,2
"family and",2,2
"family can",2,2
"family is",4,2
"family member",2,2
"fan but",2,2
"fan im",3,2
"fan of",7,2
"fans and",2,2
"far away",2,2
"far but",2,2
"farmers market",2,2
"fast and",2,2
"faster than",2,2
"favorite is",2,2
"favorite song",2,2
"fear of",2,2
"feb th",2,2
"feel about",2,2
"feel better",4,2
"feel like",14,2
"feel the",6,2
"feeling like",2,2
"feels good",2,2
"feels so",3,2
"felt like",3,2
"felt that",2,2
"few days",3,2
"few hours",3,2
"few minutes",2,2
"few more",2,2
"fight for",2,2
"figure out",4,2
"figured it",2,2
"figured out",3,2
"finally got",3,2
"find a",7,2
"find any",2,2
"find it",3,2
"find me",2,2
"find out",3,2
"find that",2,2
"find the",2,2
"finding aids",2,2
"fingers crossed",2,2
"finish this",2,2
"finished a",4,2
"first but",2,2
"first day",3,2
"first one",3,2
"first person",3,2
"first place",2,2
"first round",2,2
"first thing",3,2
"first time",6,2
"fits all",2,2
"focus on",4,2
"folks i",2,2
"follow back",8,2
"follow follow",4,2
"follow me",35,2
"follow my",2,2
"follow the",3,2
"follow through",2,2
"follow you",4,2
"follow your",2,2
"follower to",2,2
"followers on",2,2
